,small_holdings,internet_access_from_work,population,HH_NLI9,r_38_201___r_76_400,D_DOMESTIC_KM2,no_income,pd,r_1___r_4800,collective_living_quarters,r_614_001___r_1_228_800,vacant,AGE50_54,AGE15_19,target_label,D_MIGR_IN_KM2,traditional_residential,cellphone_perc,HH_NLI8,parks_and_recreation,P_NLI1,D_POP_CHAN,industrial,AGE55_59,internet_access_from_elsewhere,internet_access_grand_total,HH_NLI7,commercial,HH_NLI1,AREA_KM2,r_2_457_601_or_more,P_NLI3,r_76_401___r_153_800,D_TOT_WORK_KM2,AGE70_74,internet_access_from_cell_phone,r_153_801___r_307_600,HH_NLI10,r_4801___r_9600,D_LEARNERS_KM2,MN_TYPE_woe,farms_woe,SP_NAME_woe,SAL_CODE_woe,MP_NAME_woe,PR_NAME_woe,DC_NAME_woe,informal_residential_woe,SP_NBH_ID_woe,MN_NAME_woe
56891,0.0,0.095709571,1125.0,4.52686301524,0.138613861,0.2544525997168078,0.135313531,422.981,0.00990099,0.0,0.079207921,0.0,5.62300016206,29.5441139838,0,0.3937956900379168,0.0,0.96039604,7.0033030687,0.0,0.178082663452,13,0.0,15.5717506059,0.01650165,303.0,5.57539092352,0.0,17.4219892939,1.82241304683,0.01650165,0.148607620298,0.168316832,0.3937956900379168,18.9425316308,0.10561056099999999,0.102310231,11.4715460046,0.03630363,1.284379789046744,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.008561696134811201
56914,0.0,0.209150327,487.0,12.5141652791,0.045751634000000006,6.12952436627581,0.117647059,2801.49,0.0,0.0,0.124183007,0.0,51.5147946223,26.30240243,1,6.959564124208993,0.0,0.9673202609999999,25.5942387549,0.0,0.0775886881738,-106,0.0,54.1201376117,0.006535948000000001,153.0,20.3757976841,0.0,13.1953427714,0.173612316821,0.006535948000000001,0.073452035279,0.10457516300000001,6.959564124208993,10.8543533325,0.156862745,0.163398693,22.0115126839,0.006535948000000001,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,-0.961433214711205,0.011153490242239912,6.661348821279233,-1.0843407405293919
56922,0.0,0.19642857100000002,340.0,1.30526111206,0.026785714,1.780017845596674,0.044642857,1128.97,0.008928571,0.491071429,0.125,0.0,1.86523036271,5.47821799211,1,13.222989710146722,0.0,0.9285714290000001,2.72871081333,0.0,0.268528834254,168,0.0,0.540996096726,0.008928571,112.0,2.17235058262,0.0,7.98953010803,0.165025370714,0.017857143,0.0806569630486,0.16964285699999998,13.222989710146722,0.0,0.214285714,0.27678571399999996,2.21502874006,0.0,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,0.2991806282599017,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
56955,0.0,0.20535714300000002,354.0,10.6453670388,0.072072072,4.53665689957503,0.072072072,1530.83,0.0,0.0,0.126126126,0.0,33.1893794311,15.3391565821,1,4.53665689957503,0.0,0.9732142859999999,19.0926820946,0.0,0.0528901792332,-116,0.0,33.4091427059,0.035714286,112.0,15.1998514718,0.0,8.75226400902,0.231193162194,0.018018018,0.0885260910422,0.144144144,4.53665689957503,15.5741746407,0.15178571400000002,0.261261261,23.0144448408,0.027027027000000002,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.008561696134811201
57024,0.0,0.261261261,377.0,4.50931328215,0.0625,0.25593634061831255,0.116071429,150.869,0.0,0.0,0.089285714,0.0,12.763356939,9.92423879668,1,0.7053855241431541,0.0,0.972972973,10.4604254404,0.054054054000000004,0.0386553098949,35,0.0,10.1361216029,0.027027027000000002,111.0,8.32763632883,0.0,2.20733724314,1.77584795029,0.026785714,0.0538829362664,0.098214286,0.7053855241431541,1.09121509921,0.15315315300000001,0.16964285699999998,9.17696813274,0.0,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,-0.961433214711205,0.011153490242239912,6.661348821279233,-1.0843407405293919
57059,0.0,0.19553072600000002,588.0,12.8895462756,0.050561798,1.2353493135359985,0.061797753,539.099,0.011235955,0.0,0.12921348300000002,0.0,36.1980081147,41.6858042145,0,1.2859783837628838,0.0,1.0,23.3448868308,0.0,0.0587121398211,-162,0.0,45.6649877698,0.027932961,179.0,18.5850689125,0.0,12.0987734791,1.09042712709,0.02247191,0.0855318171487,0.146067416,1.2859783837628838,18.8645511599,0.21229050300000002,0.252808989,28.8712868915,0.005617978,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.008561696134811201
57061,0.0,0.073732719,724.0,5.06847016479,0.172093023,0.3276409132822542,0.060465116,499.43199999999996,0.037209302,0.0,0.046511628,0.0,33.2866846967,31.9169101414,0,0.5790862653360772,0.0,0.976958525,10.5656013581,0.0,0.240841545457,-145,0.0,18.5905163695,0.05990783400000001,217.0,8.41136779826,0.0,43.1129855684,1.44923781074,0.004651163,0.184883066646,0.14418604699999998,0.5790862653360772,11.7412103706,0.198156682,0.106976744,8.78137451478,0.009302326,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.008561696134811201
57079,0.0,0.095709571,1125.0,6.87917608413,0.138613861,0.8313906679397425,0.135313531,422.981,0.00990099,0.0,0.079207921,0.0,13.4258062807,77.4240740508,0,2.4545819720125728,0.0,0.96039604,13.5136089567,0.0,0.257454649698,62,0.0,36.5444159385,0.01650165,303.0,10.7583024728,0.0,85.2071631131,0.836632062722,0.01650165,0.170919276957,0.168316832,2.4545819720125728,44.1940925915,0.10561056099999999,0.102310231,14.1508944389,0.03630363,3.8006430534388227,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.008561696134811201
57080,0.0,0.232067511,661.0,10.8383769326,0.06779661,1.1616209260560706,0.101694915,847.804,0.008474576,0.0,0.101694915,0.0,29.1963987076,28.6517969485,0,1.1616209260560706,0.0,0.9451476790000001,21.6976313759,0.0,0.134424209109,-139,0.0,36.8960966161,0.021097046,237.0,17.2736744145,0.0,25.6021728976,0.779454200689,0.0,0.100113156054,0.101694915,1.1616209260560706,13.2781008143,0.130801688,0.258474576,17.4076767956,0.033898305,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.008561696134811201
57185,0.0,0.243386243,440.0,3.15986071735,0.07853403099999999,0.9247986561280441,0.073298429,87.2201,0.005235602,0.0,0.031413613,0.0,10.1398454716,8.07065266204,0,3.094518580120763,0.0,0.9576719579999999,10.9679745123,0.0,0.0824022771077,-60,0.0,17.7741180732,0.031746032,189.0,8.73170059117,0.0,12.581894074,0.311646086821,0.0,0.137603409046,0.193717277,3.094518580120763,6.37557397928,0.23809523800000001,0.29842931899999997,2.26308279535,0.020942408,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,-0.961433214711205,0.011153490242239912,-6.880156376827242,-1.0843407405293919
57218,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.50716,0.0,0.0,0.0,0.428571429,3.33268236558,0.0,0,0.10978244885368472,0.0,0.7142857140000001,0.0,0.0,0.733209677419,23,0.571428571,2.03739793002,0.0,7.0,0.0,0.0,3.6407417976,2.52202236029,0.0,0.144146335079,0.28571428600000004,0.10978244885368472,0.0,0.0,0.28571428600000004,0.0,0.14285714300000002,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-6.346801640001223,0.4423957206201615,-0.961433214711205,0.011153490242239912,-6.880156376827242,-1.0843407405293919
57258,0.0,0.25503355699999997,490.0,10.8069254517,0.06,4.765123498714369,0.08666666699999999,2349.41,0.0,0.0,0.14,0.0,38.8661075797,23.2485751097,1,4.765123498714369,0.0,0.9530201340000001,20.2554907342,0.0,0.0327047146402,-105,0.0,27.0877430978,0.046979865999999995,149.0,16.1255736162,0.0,4.39084716761,0.208516013239,0.006666666999999999,0.0679576141758,0.10666666699999999,4.765123498714369,8.68613408498,0.134228188,0.246666667,21.1306078345,0.0,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.008561696134811201
57533,0.0,0.005780347,915.0,0.216668306434,0.167630058,1.6219306347097736e-05,0.031791908,0.161189,0.01734104,0.0,0.026011561000000002,0.0,2.93692912493,3.4889849718,0,0.00027572820790066146,0.0,0.5664739879999999,0.312089269965,0.0,0.486643857934,-11,0.0,3.48961642294,0.0,346.0,0.248457001792,0.0,8.76131026535,641.272066441,0.0,0.152544867756,0.066473988,0.00027572820790066146,0.426501569982,0.12138728300000001,0.046242775,0.593657972021,0.01734104,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,0.2991806282599017,-6.346801640001223,0.4423957206201615,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
57542,0.0,0.098412698,889.0,3.15823361224,0.082539683,0.6735265169058411,0.076190476,588.63,0.003174603,0.085714286,0.126984127,0.0,9.78457277419,7.12104546466,0,1.6123816616836801,0.0,0.955555556,5.01853762534,0.0,0.145571528752,13,0.0,8.23294634823,0.031746032,315.0,3.99530176707,0.0,7.12069767561,0.54105209317,0.038095238,0.0899343218981,0.082539683,1.6123816616836801,6.66855633335,0.104761905,0.171428571,8.80880259557,0.019047619,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.008561696134811201
57551,0.0,0.0,626.0,0.267261234234,0.13100436699999998,0.29336198908616185,0.379912664,16567.8,0.030567686,0.0,0.0,0.0,36.6347886845,54.6681813598,0,5.280515803550913,0.0,0.865217391,1.00601472736,0.0,0.65609297274,-172,0.0,37.113813163,0.013043478,230.0,0.800897137368,0.0,188.139101665,0.03774648767,0.0,0.148430174055,0.026200873,5.280515803550913,0.0,0.052173912999999995,0.0,0.0,0.056768559,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-6.346801640001223,0.4423957206201615,-0.961433214711205,0.011153490242239912,-6.880156376827242,-1.0843407405293919
57558,0.0,0.167597765,555.0,12.9681144299,0.06741573,2.956393056668831,0.050561798,1154.95,0.005617978,0.0,0.157303371,0.0,39.1688177622,31.353771222,1,3.718588141591263,0.0,0.966480447,20.5389427294,0.0,0.0952367879204,-133,0.0,78.322600249,0.027932961,179.0,16.3512322327,0.0,17.142511189,0.479926087871,0.011235955,0.0811714490577,0.151685393,3.718588141591263,11.6022651414,0.10055865900000001,0.16853932600000002,32.7008361584,0.02247191,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,-0.961433214711205,0.011153490242239912,6.661348821279233,-1.0843407405293919
57559,0.0,0.22142857100000002,359.0,9.43028993892,0.071942446,6.710995916281329,0.208633094,2894.15,0.007194245,0.0,0.100719424,0.0,14.0289084088,15.836528692,1,6.710995916281329,0.0,0.9642857140000001,16.6071747648,0.0,0.0722080205573,-116,0.0,26.6481483991,0.007142857,140.0,13.2211173129,0.0,12.0113532091,0.123883465545,0.007194245,0.106613614349,0.09352518,6.710995916281329,19.4546444697,0.164285714,0.23021582699999998,20.483627192,0.007194245,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,-0.961433214711205,0.011153490242239912,6.661348821279233,-1.0843407405293919
57588,0.0,0.162162162,672.0,6.46569284684,0.152542373,2.5346978965001297,0.254237288,996.953,0.010169491999999999,0.0,0.06440678,0.0,18.5441229922,12.0844515996,1,12.303846039261046,0.0,0.969594595,12.8346731068,0.0,0.166261173727,83,0.0,11.703103963,0.030405405,296.0,10.217795695,0.0,21.6296305566,0.209173373651,0.006779661,0.154724577685,0.06779661,12.303846039261046,11.1711681947,0.111486486,0.138983051,13.1255604442,0.020338983,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
57729,0.0,0.150485437,640.0,7.25793630874,0.13725490199999998,2.018126353432997,0.12745098,2018.57,0.004901961,0.0,0.058823529000000006,0.0,39.3954948174,33.4393024752,1,5.98478849638751,0.0,0.980582524,17.2187549606,0.0,0.0838673432403,-66,0.0,24.4020854451,0.0,206.0,13.7080016643,0.0,13.6165075257,0.31704179563,0.004901961,0.168882981869,0.12745098,5.98478849638751,15.3454395798,0.111650485,0.21078431399999997,11.9104047048,0.014705882,27.105524643522497,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.008561696134811201
57793,0.0,0.005780347,915.0,0.200001513635,0.167630058,1.9994849134671413e-05,0.031791908,0.161189,0.01734104,0.0,0.026011561000000002,0.0,2.71101149992,3.22060151248,0,0.0024993561418339264,0.0,0.5664739879999999,0.28808240305,0.0,0.486643857934,99,0.0,3.22118439034,0.0,346.0,0.229344924736,0.0,8.08736332201,516.781791393,0.0,0.152544867756,0.066473988,0.0024993561418339264,0.393693756884,0.12138728300000001,0.046242775,0.547991974183,0.01734104,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,0.2991806282599017,-6.346801640001223,0.4423957206201615,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
57846,0.0,0.005780347,915.0,0.100000756817,0.167630058,1.9356314662109298e-05,0.031791908,0.161189,0.01734104,0.0,0.026011561000000002,0.0,1.35550574997,1.61030075622,0,1.9356314662109298e-05,0.0,0.5664739879999999,0.144041201525,0.0,0.486643857934,-12,0.0,1.61059219518,0.0,346.0,0.114672462368,0.0,4.043681661,532.958420419,0.0,0.152544867756,0.066473988,1.9356314662109298e-05,0.196846878447,0.12138728300000001,0.046242775,0.273995987092,0.01734104,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,0.2991806282599017,-6.346801640001223,0.4423957206201615,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
58126,0.0,0.227513228,576.0,13.1847016817,0.031746032,6.886980695502577,0.037037037,722.424,0.0,0.0,0.206349206,0.0,27.9527443559,32.3080406244,1,7.662336138042602,0.0,0.9894179890000001,16.6954840392,0.0,0.130250342703,-43,0.0,34.9296454602,0.031746032,189.0,13.2914210998,0.0,21.8280200033,0.24299815158,0.010582011,0.0448005950671,0.037037037,7.662336138042602,5.30752961563,0.100529101,0.153439153,42.1861008397,0.015873016,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,-0.961433214711205,0.011153490242239912,6.661348821279233,-1.0843407405293919
58226,0.0,0.106060606,412.0,5.33613353689,0.097744361,0.9073813518407352,0.18045112800000002,825.283,0.0,0.0,0.067669173,0.0,17.1392142629,19.4208019447,1,5.5549443734640125,0.0,0.8863636359999999,9.8186516204,0.0,0.0765734566559,122,0.0,12.3386203999,0.03030303,132.0,7.81671456862,0.0,9.40391090998,0.499057603067,0.007518797,0.155754476393,0.17293233100000002,5.5549443734640125,11.4145659599,0.166666667,0.22556391,10.232028716,0.022556391000000002,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
58232,0.0,0.005780347,915.0,0.133334342427,0.167630058,1.801361113015812e-05,0.031791908,0.161189,0.01734104,0.0,0.026011561000000002,0.0,1.80734099995,2.14706767496,0,1.801361113015812e-05,0.0,0.5664739879999999,0.192054935373,0.0,0.486643857934,-16,0.0,2.14745626027,0.0,346.0,0.152896616495,0.0,5.39157554816,575.808641242,0.0,0.152544867756,0.066473988,1.801361113015812e-05,0.262462504603,0.12138728300000001,0.046242775,0.3653279828,0.01734104,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,0.2991806282599017,-6.346801640001223,0.4423957206201615,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
58276,0.0,0.20338983100000002,578.0,18.6273941616,0.056179775,28.87163942266317,0.123595506,7466.8,0.0,0.0,0.213483146,0.0,32.1622089486,18.3031088737,1,28.87163942266317,0.0,0.9604519770000001,25.7258720062,0.0,0.0323926179935,-353,0.0,31.6144344532,0.141242938,177.0,20.4805920686,0.0,7.02735701267,0.0772788281691,0.005617978,0.0661016087764,0.09550561800000001,28.87163942266317,8.0687206535,0.13559322,0.19101123600000003,45.7682177367,0.011235955,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,0.9816162867047156,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
58277,0.0,0.27819548899999996,438.0,22.1556555254,0.014925373,28.91278547218093,0.037313433,5449.42,0.0,0.0,0.26119403,0.0,30.829882849,30.7278919767,1,28.91278547218093,0.0,0.977443609,34.2389820866,0.0,0.0222016651247,-330,0.0,20.1944674794,0.052631579000000005,133.0,27.2579535804,0.0,5.11582993587,0.080240121255,0.0,0.0268216082462,0.029850746,28.91278547218093,4.07938014299,0.097744361,0.291044776,40.9351859965,0.007462687,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,0.9816162867047156,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
58330,0.0,0.005780347,915.0,0.0833339640138,0.167630058,2.9329900478756593e-05,0.031791908,0.161189,0.01734104,0.0,0.026011561000000002,0.0,1.04651383157,1.26968627473,0,2.9329900478756593e-05,0.0,0.5664739879999999,0.120034334603,0.0,0.486643857934,-9,0.0,1.17170544671,0.0,346.0,0.0955603853056,0.0,3.36973471747,351.80527278,0.0,0.152544867756,0.066473988,2.9329900478756593e-05,0.135594505158,0.12138728300000001,0.046242775,0.228329989241,0.01734104,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,0.2991806282599017,-6.346801640001223,0.4423957206201615,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
58463,0.0,0.098412698,889.0,12.4985415295,0.082539683,1.743361018591634,0.076190476,588.63,0.003174603,0.085714286,0.126984127,0.0,38.7676633401,28.214445288,0,1.823823834834325,0.0,0.955555556,19.8605957091,0.0,0.145571528752,-126,0.0,32.6199313646,0.031746032,315.0,15.8111942274,0.0,28.1797822912,0.823362865939,0.038095238,0.0899343218981,0.082539683,1.823823834834325,26.4216285026,0.104761905,0.171428571,34.8603677192,0.019047619,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.008561696134811201
58505,0.0,0.19642857100000002,340.0,0.724449216143,0.026785714,2.6100907267601063,0.044642857,1128.97,0.008928571,0.491071429,0.125,0.0,1.59003244034,4.66995632114,1,3.1321088721121275,0.0,0.9285714290000001,1.49630421951,0.0,0.417749440442,-16,0.0,0.461177000487,0.008928571,112.0,1.19122089712,0.0,8.57361021716,0.0602899371791,0.017857143,0.0703506483049,0.16964285699999998,3.1321088721121275,0.0,0.214285714,0.27678571399999996,1.1091246477,0.0,13.39846573070188,-0.9509750562254633,0.011153490242239912,6.651738496379445,0.2991806282599017,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
58519,0.0,0.06818181799999999,423.0,0.811291435587,0.28571428600000004,0.0014592861109868546,0.11904761900000001,9.57285,0.023809524,0.0,0.047619048,0.0,8.79706829969,11.5478610843,0,2.3428838511893955,0.0,0.795454545,1.35780136147,0.0,0.640895464441,3154,0.0,9.28336508307,0.06818181799999999,44.0,1.08095755852,0.0,49.0383436421,15.1945210341,0.0,0.128839406971,0.11904761900000001,2.3428838511893955,4.49915892496,0.0,0.023809524,1.3871953235,0.0,0.3378247346934569,0.6410842548783214,0.011153490242239912,-6.870206045974074,0.9816162867047156,-6.346801640001223,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.8189486631456284
58621,0.0,0.5,13.0,0.00392874966311,0.0,0.0,0.0,27.8947,0.0,0.0,0.5,0.0,0.0,0.0,0,12.784932315625865,0.0,1.0,0.0147884523265,1.0,0.765024437928,569,0.0,0.276381955047,0.0,2.0,0.0117732164473,0.0,0.652644993322,0.466928645867,0.0,0.0536429742451,0.0,12.784932315625865,0.0,0.0,0.0,0.0,0.0,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,0.2991806282599017,-6.346801640001223,0.4423957206201615,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
58717,0.0,0.148148148,500.0,4.85350014515,0.117283951,1.6630357288684032,0.216049383,2090.68,0.0,0.0,0.043209877,0.0,25.7375854745,20.1312781829,1,6.836924663125657,0.0,0.8888888890000001,9.15470267073,0.0,0.120609867418,5,0.0,19.6082092034,0.043209877,162.0,7.28813899345,0.0,15.3140802011,0.239079750421,0.0,0.157925858061,0.160493827,6.836924663125657,11.5057687605,0.15432098800000002,0.172839506,9.65550833816,0.0,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,-0.4192091694876517,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
58752,0.0,0.005780347,915.0,0.133334342427,0.167630058,2.1157506393363214e-05,0.031791908,0.161189,0.01734104,0.0,0.026011561000000002,0.0,1.80734099995,2.14706767496,0,0.0001904175575402689,0.0,0.5664739879999999,0.192054935373,0.0,0.486643857934,-8,0.0,2.14745626027,0.0,346.0,0.152896616495,0.0,5.39157554816,491.211463675,0.0,0.152544867756,0.066473988,0.0001904175575402689,0.262462504603,0.12138728300000001,0.046242775,0.3653279828,0.01734104,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,0.2991806282599017,-6.346801640001223,0.4423957206201615,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
58809,0.0,0.027777778,883.0,1.90395801633,0.080555556,0.008803267428107288,0.022222222000000003,17.0978,0.008333333,0.0,0.011111111000000002,0.0,25.2889036817,13.5409811941,0,0.21303907176019635,0.0,0.9055555559999999,4.43880463777,0.0,0.578709677419,784,0.0,17.8857693526,0.013888889,360.0,3.53377125707,0.0,83.8221092622,51.2449484292,0.0,0.0793145842289,0.025,0.21303907176019635,6.24873333088,0.055555556,0.04444444400000001,3.70924240113,0.011111111000000002,0.29468937715589144,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-1.4349501284799,-6.346801640001223,-1.493927137956325,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
58822,0.0,0.243386243,440.0,2.4684356044,0.07853403099999999,0.8118414567642844,0.073298429,87.2201,0.005235602,0.0,0.031413613,0.0,5.86237441449,4.79629365275,0,1.594688575786987,0.0,0.9576719579999999,6.86947491397,0.0,0.0474110320412,-24,0.0,9.4969882321,0.031746032,189.0,5.46884915717,0.0,2.94273472059,0.382300553248,0.0,0.128250474049,0.193717277,1.594688575786987,3.87968650827,0.23809523800000001,0.29842931899999997,5.52585548683,0.020942408,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,-0.961433214711205,0.011153490242239912,-6.880156376827242,-1.0843407405293919
58917,0.0,0.340611354,489.0,9.21839606103,0.034782609,5.654190810596501,0.060869565,3038.31,0.008695652,0.0,0.052173912999999995,0.0,5.58012144371,22.8910336401,0,6.067912089420635,0.0,0.995633188,25.5408616177,0.0,0.0212936816287,-215,0.0,7.06635660139,0.048034934,229.0,20.3333036776,0.0,4.99590602558,0.160742638075,0.0,0.0978599259948,0.17391304300000002,6.067912089420635,0.939996072907,0.205240175,0.35217391299999995,12.473901278,0.0,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,-0.961433214711205,0.011153490242239912,-6.880156376827242,-1.0843407405293919
59231,0.0,0.005780347,915.0,0.11666754962,0.167630058,2.6437930105835444e-05,0.031791908,0.161189,0.01734104,0.0,0.026011561000000002,0.0,1.58142337496,1.8786842156,0,0.0004494448117992026,0.0,0.5664739879999999,0.168048068445,0.0,0.486643857934,2,0.0,1.87902422773,0.0,346.0,0.133784539429,0.0,4.71762860449,391.474253732,0.0,0.152544867756,0.066473988,0.0004494448117992026,0.229654691525,0.12138728300000001,0.046242775,0.319661984939,0.01734104,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,0.2991806282599017,-6.346801640001223,0.4423957206201615,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
59257,0.0,0.005780347,915.0,0.233335099245,0.167630058,3.076119359357934e-05,0.031791908,0.161189,0.01734104,0.0,0.026011561000000002,0.0,3.16284674992,3.7573684312,0,0.0003998955167165314,0.0,0.5664739879999999,0.336096136898,0.0,0.486643857934,-4,0.0,3.75804845549,0.0,346.0,0.267569078863,0.0,9.43525720917,672.679228409,0.0,0.152544867756,0.066473988,0.0003998955167165314,0.459309383054,0.12138728300000001,0.046242775,0.639323969892,0.01734104,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,0.2991806282599017,-6.346801640001223,0.4423957206201615,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
59305,0.918032787,0.153005464,808.0,0.0,0.09836065599999999,0.0,0.11475409800000001,483.642,0.0,0.081967213,0.092896175,0.0,0.0,0.0,0,14.741089717130404,0.0,0.983606557,0.0,0.0,0.0,92,0.0,0.0,0.005464481,183.0,0.0,0.0,0.0,0.0689098577892,0.010928962,0.0,0.10928961699999999,14.741089717130404,0.0,0.213114754,0.18579235,0.0,0.0,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.008561696134811201
59385,0.0,0.19642857100000002,340.0,1.98174005366,0.026785714,5.619784026770166,0.044642857,1128.97,0.008928571,0.491071429,0.125,0.0,5.3393051473,6.57069795324,1,9.731821119528824,0.0,0.9285714290000001,4.0931592418,0.0,0.0297612903226,-3,0.0,2.1790335688,0.008928571,112.0,3.2585999294,0.0,0.835093789075,0.0765391108076,0.017857143,0.0838878113289,0.16964285699999998,9.731821119528824,1.61211109921,0.214285714,0.27678571399999996,3.03402459397,0.0,0.0,-0.9509750562254633,0.011153490242239912,6.651738496379445,0.2991806282599017,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
