,TOTAL_HH17,W_M_INC17,P_NLI1,P_NLI2,P_NLI3,P_NLI4,P_NLI5,P_NLI6,P_NLI7,P_NLI8,P_NLI9,P_NLI10,HH_NLI1,HH_NLI2,HH_NLI3,HH_NLI4,HH_NLI5,HH_NLI6,HH_NLI7,HH_NLI8,HH_NLI9,HH_NLI10,NLI17V2,AREA_KM2,POP_KM2,T_N_POP,D_POP_CHAN,AGE0_4,AGE5_9,AGE10_14,AGE15_19,AGE20_24,AGE25_29,AGE30_34,AGE35_39,AGE40_44,AGE45_49,AGE50_54,AGE55_59,AGE60_64,AGE65_69,AGE70_74,AGE75_79,AGE80OVER,population,pd,atoll_area,no_income,r_1___r_4800,r_4801___r_9600,r_9601___r_19_600,r_19_601___r_38_200,r_38_201___r_76_400,r_76_401___r_153_800,r_153_801___r_307_600,r_307_601___r_614_400,r_614_001___r_1_228_800,r_1_228_801___r_2_457_600,r_2_457_601_or_more,internet_access_from_home,internet_access_from_cell_phone,internet_access_from_work,internet_access_from_elsewhere,internet_access_no_access_to_in,internet_access_grand_total,formal_residential,traditional_residential,parks_and_recreation,collective_living_quarters,industrial,small_holdings,vacant,commercial,cellphone_perc,computer_perc,dvd_perc,land_line_perc,radio_perc,sat_tv_perc,tv_perc,D_NW_RESD_KM2,D_LEARNERS_KM2,D_FORMAL_KM2,D_DOMESTIC_KM2,D_TOT_WORK_KM2,D_MIGR_OUT_KM2,D_MIGR_IN_KM2,target_label
55893,223.446833745,39502.7624359,0.653999910395,0.165881068372,0.147922567027,0.0266408986505,0.0,0.000641224829781,0.00189756265391,0.00238354700854,0.000633221063303,0.0,146.134209247,37.0655995061,33.0528292417,5.95282445157,0.0,0.143279657933,0.424004366849,0.53259603214,0.141491241656,0.0,1.0,0.0291172842389,27062.9634802,788,-127,72.7519119352,68.9910169578,75.568236156,72.6393649216,85.1393422256,101.10195368,111.135428864,47.9713348976,38.0277348098,44.8850331723,25.5043619458,32.2973107696,11.9869696642,0.0,0.0,0.0,0.0,622.0,21340.1,0.029146982000000002,0.22488038300000002,0.081339713,0.066985646,0.124401914,0.320574163,0.11004784699999999,0.057416268,0.004784689,0.004784689,0.004784689,0.0,0.0,0.014354067,0.09569378,0.014354067,0.066985646,0.80861244,209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8468899520000001,0.066985646,0.688995215,0.0,0.5837320570000001,0.081339713,0.7799043059999999,188.26359405537468,0.0,0.0,0.38033049304116096,0.38033049304116096,48.6823031092686,0.38033049304116096,0
55918,171.309239205,625835.563238,0.0939830220713,0.0374135058978,0.0557548388199,0.112102619933,0.110689206762,0.108285997485,0.100670692376,0.126453441296,0.0774673133794,0.177179361979,16.1001600092,6.40927923135,9.55131902025,19.2042145337,18.9620837986,18.5503918458,17.2458197212,21.6626428232,13.2708665183,30.3524617035,8.0,0.207130506875,2592.56836717,537,-153,27.6242666064,42.3547682619,39.5729713558,31.1562507211,34.2699300591,27.8746492023,40.7515615956,36.8310089549,39.0828720274,41.2144734423,45.9326536195,54.886129317,37.3977442448,22.4585114022,10.7663433388,0.0,4.82586585093,527.0,2541.03,0.207396069,0.05521472400000001,0.0,0.018404908,0.05521472400000001,0.061349693,0.024539877,0.11042944800000001,0.202453988,0.26993865,0.165644172,0.030674847,0.0061349690000000005,0.409937888,0.161490683,0.18633540399999998,0.01242236,0.229813665,161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98757764,0.7018633540000001,0.807453416,0.534161491,0.9440993790000001,0.813664596,0.99378882,9.365225432344147,0.0,0.0,6.5824155895904575,6.5824155895904575,14.770298396154198,6.5824155895904575,1
55926,17.7939755091,66952.1024657,0.648471724819,0.134520341641,0.119115489043,0.0437310634298,0.00804755712428,0.0100988001957,0.0139064234494,0.0174679945055,0.00464060579251,0.0,11.5388899898,2.39365166464,2.11953809478,0.778149471657,0.143198034378,0.179697803353,0.247450558279,0.310825066424,0.0825748258194,0.0,3.0,144.583709631,0.539479863944,78,204,3.80430197496,10.8874752689,6.0558778818,4.67264913283,4.322890311,4.91300382232,7.08605481944,12.5025863078,6.09802752159,3.24705378059,2.02444134544,3.65388732061,3.45537825856,1.69499568178,2.15723406067,1.42414251171,0.0,175.0,1.2132100000000001,144.2457628,0.021276596000000002,0.063829787,0.127659574,0.36170212799999996,0.063829787,0.17021276600000002,0.106382979,0.021276596000000002,0.063829787,0.0,0.0,0.0,0.020408163,0.10204081599999999,0.040816327,0.0,0.857142857,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918367347,0.163265306,0.469387755,0.10204081599999999,0.734693878,0.18367346899999998,0.7142857140000001,0.0019597037831622934,0.013790508103734658,0.01705668107567181,7.258162159860346e-05,0.017129262697270418,0.0023226118911553106,0.017129262697270418,0
56000,175.0333531,558237.720224,0.0457107040981,0.0417745436119,0.123905711818,0.145132249537,0.160064169769,0.134231442933,0.0794145857731,0.0997534378976,0.0477489610094,0.122264193554,8.00089781087,7.31193844263,21.6876322078,25.4029842794,28.0165683458,23.494979548,13.9002012329,17.4601787185,8.35766075252,21.4003117618,7.0,0.231236246674,1933.08794114,447,59,15.0680202622,22.7979770895,25.1678216795,22.7282836836,41.706747667,32.4038811725,39.8904557959,26.4895989398,36.9245013103,27.5727378758,28.2457231957,23.3434723486,41.9184338354,26.4755986357,18.8469121932,12.2815093311,5.13832498428,701.0,1096.55,0.6392801260000001,0.085409253,0.003558719,0.010676157,0.010676157,0.042704625999999996,0.106761566,0.16014234900000002,0.27758007100000004,0.19928825600000002,0.071174377,0.021352312999999998,0.010676157,0.355871886,0.20996441300000002,0.167259786,0.03202847,0.234875445,281.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932384342,0.6903914590000001,0.8327402140000001,0.441281139,0.8861209959999999,0.658362989,0.9715302490000001,6.901748002238489,23.772687563265904,10.448479614499934,4.3135925013990555,14.76207211589899,11.934272587204054,14.76207211589899,0
56347,222.20546245,35388.3456607,0.671353024831,0.15127296058,0.15582575311,0.021548261478,0.0,0.0,0.0,0.0,0.0,0.0,149.17830935,33.6136781619,34.6253335315,4.78814140672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0825204788329,6858.90348681,566,-119,62.4883051229,55.554361095,48.0794898811,45.4022354542,55.8617861448,83.4988593697,61.1902553672,34.3364104633,21.7752691553,37.4818853859,12.1701601209,15.4116164277,17.1598106028,8.83874825042,6.75080715881,0.0,0.0,604.0,7311.96,0.082604423,0.095238095,0.071428571,0.11428571400000001,0.247619048,0.26666666699999997,0.152380952,0.047619048,0.0,0.004761905,0.0,0.0,0.0,0.004761905,0.033333333,0.0,0.0,0.9619047620000001,210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380952379999999,0.066666667,0.685714286,0.057142857000000005,0.44285714299999995,0.047619048,0.795238095,43.34607263089405,0.0,1.4761820400614072,0.0,1.4761820400614072,17.445787746180265,1.4761820400614072,0
56395,148.827876059,488188.277324,0.0342083796811,0.0339603631726,0.12768382182,0.167868045762,0.181301286938,0.146851538464,0.0745938422575,0.0936980548187,0.0474368881112,0.0923977789751,5.09116049137,5.05424872118,19.0029120086,24.983444709,26.9826854618,21.8556025656,11.1016431103,13.9448824896,7.05993130445,13.7513651975,7.0,0.152206690376,2706.84553342,412,-117,20.5462356198,25.4688221455,23.2551509981,13.6504399984,23.5708914689,40.4010671371,52.9786677706,38.0309386594,26.5987982659,20.9217323341,26.4190852088,23.4144564053,26.8692188303,20.3755770405,12.7793214449,9.01482838125,7.70476829112,519.0,3409.7,0.152212786,0.139664804,0.016759777,0.005586592,0.016759777,0.027932961,0.067039106,0.150837989,0.28491620100000004,0.189944134,0.072625698,0.005586592,0.022346368999999998,0.269662921,0.213483146,0.106741573,0.033707865,0.37078651700000004,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971910112,0.685393258,0.797752809,0.5842696629999999,0.904494382,0.780898876,0.994382022,13.698122663592047,0.0,0.0,4.276133529904396,4.276133529904396,12.75592375022328,4.276133529904396,1
56396,171.724472371,491303.510517,0.0791655023269,0.0409773254129,0.146854950619,0.184238012175,0.156458746961,0.123750125722,0.0555561586833,0.0697846342846,0.0363700666788,0.106844477137,13.5946541171,7.03680958573,25.2185889101,31.6381754316,26.8677957697,21.2509250454,9.54035203687,11.9837295022,6.24563051053,18.3478114622,7.0,0.252337360416,1989.40021871,502,-152,26.6818631002,36.2382913909,31.8571131624,27.4703348505,21.1167058561,19.2222995553,41.4438056703,47.43328744,39.2980229838,28.4602834559,22.0494736896,18.4989259603,36.0981735537,49.4987549607,32.2106940556,15.8009109424,8.62105937238,514.0,2036.86,0.252348765,0.174698795,0.006024096,0.0,0.042168675,0.030120482,0.084337349,0.174698795,0.240963855,0.144578313,0.060240964,0.024096386,0.018072289,0.339393939,0.115151515,0.17575757600000003,0.018181818,0.35151515200000005,165.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636363640000001,0.56969697,0.8,0.533333333,0.818181818,0.648484848,0.9636363640000001,8.35010453888377,0.0,0.8743564962181957,2.885376437520046,3.7597329337382415,10.40484230499653,3.7597329337382415,1
56439,211.033120762,841039.329417,0.0912237026648,0.0605734746628,0.0637955931477,0.0828580691245,0.0685791824504,0.0773777141893,0.0928155645938,0.116586538462,0.0789416255489,0.267248535156,19.2512226608,12.7830093935,13.4629831128,17.4857969077,14.4724788918,16.3292605028,19.5871582515,24.6036210504,16.6592975976,56.3982923932,9.0,0.376350989196,1756.33921253,661,-129,34.9782033477,34.2574543681,39.0425610112,53.3562639662,42.376980643,36.7768144422,42.7503445928,46.6615099106,40.2741052379,59.1799503395,96.645516188,48.8645345427,44.6602663399,26.0733656805,12.7793911693,0.0,2.32273822031,733.0,1945.23,0.376819729,0.090534979,0.0,0.004115226,0.04938271599999999,0.152263374,0.04526749,0.074074074,0.111111111,0.21810699600000003,0.156378601,0.061728395,0.037037037,0.374485597,0.135802469,0.24691358,0.012345678999999998,0.230452675,243.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983539095,0.699588477,0.740740741,0.613168724,0.860082305,0.740740741,0.962962963,7.0383724525965246,0.0,0.0,5.801503653395462,5.801503653395462,9.600457822370155,5.801503653395462,0
56490,178.757466991,436798.270926,0.156387096774,0.0926095965297,0.12099786674,0.0912880352614,0.0830169050715,0.0885042119683,0.0970753105057,0.121937246964,0.055621281584,0.092562448602,27.9553612895,16.5546568947,21.6292721697,16.3184179499,14.839891668,15.8207887495,17.3529366134,21.7971933991,9.94271940675,16.5462288506,6.0,0.422022334386,1168.18461923,493,86,15.8451520893,33.3948821749,36.5131018954,36.2402375816,18.5696633069,15.6479999023,25.7013989339,41.0467708173,44.2836689521,37.9521299486,33.6731331149,37.2092023028,39.0732019444,39.1533873045,20.5416164091,14.7453776171,3.4090757048,621.0,1469.67,0.422544804,0.044776119,0.0,0.029850746,0.064676617,0.119402985,0.109452736,0.09950248800000001,0.144278607,0.27363184100000004,0.094527363,0.019900498,0.0,0.366336634,0.118811881,0.133663366,0.034653465,0.34653465299999997,202.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910891089,0.693069307,0.683168317,0.6237623760000001,0.861386139,0.6336633660000001,0.920792079,5.094738785634095,0.0,5.777538829069593,2.205969371099299,7.983508200168892,5.7250157488053235,7.983508200168892,0
56498,180.050507398,622751.530962,0.10526640087,0.0876775958358,0.112106376374,0.104265680163,0.118151400476,0.101320725822,0.0652420418089,0.0819511668107,0.04656431277,0.17745429907,18.9532688886,15.7863956177,20.1848099488,18.7730886176,21.2732196056,18.2428480942,11.7468627314,14.7553491662,8.38392814089,31.9507365875,8.0,1.60130369907,315.992525525,506,-17,25.8214698414,27.9378151713,47.4910444914,60.4804489691,16.9632584599,26.6621926714,28.1071740673,29.2909211411,41.1008337184,32.2422487026,28.1909079007,25.0447200208,34.8267290543,53.4814247807,12.5644074329,4.43161153775,11.362792039,808.0,483.642,1.6706557290000001,0.11475409800000001,0.0,0.0,0.032786885,0.11475409800000001,0.09836065599999999,0.10928961699999999,0.18579235,0.163934426,0.092896175,0.076502732,0.010928962,0.31693989100000003,0.213114754,0.153005464,0.005464481,0.31147541,183.0,0.0,0.0,0.0,0.081967213,0.0,0.918032787,0.0,0.0,0.983606557,0.633879781,0.7322404370000001,0.48633879799999996,0.846994536,0.601092896,0.945355191,1.7514534047277224,0.0,0.15170068859846417,0.7585034429923208,0.9102041315907848,1.0274273909623255,0.9102041315907848,0
56561,188.688437384,37355.8699793,0.659143650152,0.14399584922,0.173565255182,0.0146602262776,0.00516771899044,0.0034673001774,0.0,0.0,0.0,0.0,124.372785359,27.1703517792,32.7497567845,2.76621518802,0.975088821146,0.654239452415,0.0,0.0,0.0,0.0,1.0,0.0236702580433,23785.1230421,563,-86,67.0993102135,55.064964209,47.6559416273,61.8781240373,65.4368957852,66.2106320664,54.5860890088,28.3616079812,32.3751653258,21.2295399788,24.1258982469,15.2758503611,17.0086441109,0.0,6.69133704815,0.0,0.0,515.0,21735.2,0.023694323,0.18987341800000002,0.101265823,0.158227848,0.17088607600000003,0.18987341800000002,0.151898734,0.03164557,0.006329114,0.0,0.0,0.0,0.0,0.031446541,0.125786164,0.044025157,0.23899371100000003,0.5660377360000001,159.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968553459,0.056603774,0.698113208,0.006289308,0.880503145,0.050314465,0.855345912,165.14979174697703,0.0,0.0,0.0,0.0,40.2347934567706,0.0,0
56563,289.23951257,43695.7838462,0.63418284185,0.165307493634,0.15923739664,0.0208217884306,0.00952761174065,0.00691547355017,0.00154736868771,0.00194366494255,0.000516360523715,0.0,183.430736057,47.813458883,46.0577469872,6.0224839365,2.75576177582,2.00022819884,0.447560165,0.562184700583,0.14935186619,0.0,2.0,0.0366728878868,19660.3006075,721,-158,78.4249034873,60.6938294396,53.5038053589,62.7781717768,81.1417537451,90.7462001425,67.6867528496,42.2020742215,41.8408569289,32.9057881721,37.3951436521,28.4130827121,21.0907194699,10.8634975135,8.29725824356,0.0,3.01616228673,687.0,18714.3,0.036709837,0.142241379,0.047413792999999996,0.099137931,0.163793103,0.314655172,0.159482759,0.043103447999999996,0.025862068999999998,0.004310345,0.0,0.0,0.0,0.038793102999999995,0.099137931,0.060344827999999996,0.340517241,0.461206897,232.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943965517,0.081896552,0.61637931,0.017241378999999998,0.461206897,0.107758621,0.818965517,128.93665120835797,0.0,0.0,0.30195937051137695,0.30195937051137695,48.01153991130894,0.30195937051137695,0
56616,13.8488739249,148003.013818,0.486643857934,0.18106014545,0.152544867756,0.0545721610279,0.0265542288949,0.0224801114363,0.0138004556649,0.0173348873349,0.0120347639042,0.0329745205966,6.73946943484,2.50747912716,2.11257464144,0.755762977883,0.367746168138,0.311324229098,0.191120770608,0.240068669203,0.166667928025,0.456659978475,4.0,376.147630948,0.0797559190374,30,20,2.20869809563,1.10268615725,1.00535915205,2.68383459372,2.35791483841,2.59841780861,2.60431448004,1.29585362281,2.03217666572,2.15082627213,2.25917624994,2.68432032531,1.71301297802,1.10562437551,0.328078130746,0.869091457804,1.0006147963,915.0,0.161189,5676.564018,0.031791908,0.01734104,0.01734104,0.303468208,0.277456647,0.167630058,0.066473988,0.046242775,0.037572254,0.026011561000000002,0.00867052,0.0,0.083815029,0.12138728300000001,0.005780347,0.0,0.791907514,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5664739879999999,0.205202312,0.335260116,0.346820809,0.861271676,0.19653179199999998,0.528901734,0.00016530474888805223,0.0,0.0011020316592536812,2.7550791481342037e-05,0.0011295824507350236,0.0005785666211081828,0.0011295824507350236,0
56618,187.447066085,634052.110029,0.0490570719603,0.032789196954,0.0915535096017,0.119699579863,0.12711013304,0.120799004648,0.105095777755,0.13201183432,0.0647071411996,0.157176750658,9.1956042097,6.14623876833,17.1614367647,22.437335057,23.8264215081,22.6434190074,19.6998951982,24.7452310317,12.1291637726,29.4623207677,8.0,0.0833670830491,4702.09566729,392,-77,18.1746408999,11.8532574114,18.8312053043,14.4050631232,23.1683747951,43.1596736693,37.9715551557,26.1023150319,19.8679658545,16.3555177961,19.7862764858,18.3439273486,21.1011818393,39.2605816179,34.0038452009,21.8286304765,7.78598798962,826.0,4599.05,0.17960241600000001,0.10178117,0.007633588,0.002544529,0.038167939,0.040712467999999995,0.106870229,0.145038168,0.213740458,0.20610687,0.091603053,0.038167939,0.007633588,0.262086514,0.119592875,0.20610687,0.03562341,0.37404580200000004,393.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949109415,0.6310432570000001,0.804071247,0.557251908,0.8931297709999999,0.7888040709999999,0.959287532,21.138554622483742,0.0,0.0,16.21951989901268,16.21951989901268,26.45642999920921,16.21951989901268,0
56619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319500339533,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,1096.55,0.6392801260000001,0.085409253,0.003558719,0.010676157,0.010676157,0.042704625999999996,0.106761566,0.16014234900000002,0.27758007100000004,0.19928825600000002,0.071174377,0.021352312999999998,0.010676157,0.355871886,0.20996441300000002,0.167259786,0.03202847,0.234875445,281.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932384342,0.6903914590000001,0.8327402140000001,0.441281139,0.8861209959999999,0.658362989,0.9715302490000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56620,178.757466998,674492.195864,0.0708602150538,0.0301239534828,0.0443091438789,0.0773303794541,0.0876289553533,0.105512780852,0.138250993357,0.173658424908,0.0928345162591,0.179490637401,12.6667925539,5.38488162053,7.92059032462,13.8233827532,15.6643300946,18.861197441,24.7133973824,31.0427401594,16.5948629764,32.0852916915,8.0,0.323801385766,1732.54354262,561,-131,30.8503688878,46.3673292736,42.6920431087,45.6068886468,25.5393676322,30.5299119527,55.0770021798,51.0169064427,61.7022693285,46.4631780726,45.0304528384,19.3765390175,23.9189464551,22.2253585331,12.5465405727,0.0,2.05689705775,556.0,1714.95,0.324208596,0.151515152,0.0,0.0,0.048484848,0.042424242,0.024242424,0.066666667,0.145454545,0.339393939,0.157575758,0.018181818,0.006060606,0.325301205,0.186746988,0.31927710800000003,0.0,0.16867469899999998,166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879518070000001,0.753012048,0.855421687,0.5301204820000001,0.915662651,0.759036145,0.9638554220000001,6.195635509968138,0.0,0.6846006088362584,4.347213866110241,5.0318144749465,9.515948462823992,5.0318144749465,0
56694,212.274492052,482994.759598,0.0367852489537,0.0462553311369,0.148272221468,0.152587730958,0.160650158168,0.136965662668,0.086342399987,0.108455533089,0.0391370660508,0.084548647521,7.80857003665,9.81882692179,31.4744104976,32.3904830825,34.1019307232,29.0743164714,18.3282890998,23.0223431966,8.30780081635,17.9475212062,7.0,4.34428662702,106.116386781,461,183,38.6975304526,41.7270865904,14.4663281101,15.6100765559,28.1876415674,58.8894168129,54.0178508553,45.3367047527,32.5796406348,27.7701252433,18.6056855253,29.9346653166,20.7730794216,17.7811643404,12.889843363,3.73316045776,0.0,440.0,87.2201,5.04470682,0.073298429,0.005235602,0.020942408,0.036649215,0.015706806,0.07853403099999999,0.193717277,0.29842931899999997,0.20942408399999998,0.031413613,0.036649215,0.0,0.28571428600000004,0.23809523800000001,0.243386243,0.031746032,0.20105820100000002,189.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576719579999999,0.64021164,0.756613757,0.195767196,0.7989417990000001,0.597883598,0.936507937,0.3801860567041015,0.0,0.8853997427941156,0.2372973374059157,1.1226970802000311,0.6557571582077455,1.1226970802000311,0
